,col1
2120,\xf0\x9f\x98\xb5
2121,\xf0\x9f\xa6\xa2
2122,\xf0\x9f\x92\xbf
2123,\xf0\x9f\xa9\xb5
2124,\xf0\x9f\x8f\x9d
2125,\xf0\x9f\x86\x96
2126,\xf0\x9f\x90\xbf
2127,\xf0\x9f\x95\xb3
2128,\xf0\x9f\xab\x84
2129,\xf0\x9f\x92\x88
2130,\xf0\x9f\x97\xaf
2131,\xf0\x9f\xa7\xb4
2132,\xf0\x9f\x8e\xbb
2133,\xf0\x9f\x8c\xa6
2134,\xf0\x9f\x8d\xa1
2135,\xf0\x9f\x98\x84
2136,\xf0\x9f\x90\x90
2137,\xf0\x9f\x98\xa2
2138,\xf0\x9f\xa7\xb7
2139,\xf0\x9f\x90\xa2
2140,\xf0\x9f\x94\x91
2141,\xf0\x9f\x98\x9d
2142,\xf0\x9f\xaa\x80
2143,\xf0\x9f\x91\x88
2144,\xf0\x9f\x98\x8e
2145,\xf0\x9f\x9a\x92
2146,\xf0\x9f\x97\x93
2147,\xf0\x9f\x8c\x8d
2148,\xf0\x9f\x8d\xb8
2149,\xf0\x9f\x88\xb7
2150,\xf0\x9f\x8f\xbe
2151,\xf0\x9f\x99\x8a
2152,\xf0\x9f\xab\x95
2153,\xf0\x9f\x94\x89
2154,\xf0\x9f\x92\x97
2155,\xf0\x9f\x95\x9a
2156,\xf0\x9f\x97\xbf
2157,\xf0\x9f\xa5\xb9
2158,\xf0\x9f\x8f\x8c
2159,\xf0\x9f\x98\x96
2160,\xf0\x9f\x92\xac
2161,\xf0\x9f\x9a\xb2
2162,\xf0\x9f\x9f\xaa
2163,\xf0\x9f\x91\xbd
2164,\xf0\x9f\x87\xad
2165,\xf0\x9f\x90\x8a
2166,\xf0\x9f\x91\xb1
2167,\xf0\x9f\x9b\xb3
2168,\xf0\x9f\xaa\x9c
2169,\xf0\x9f\x8f\x89
2170,\xf0\x9f\xa6\xac
2171,\xf0\x9f\xa7\x85
2172,\xf0\x9f\x9a\xb1
2173,\xf0\x9f\x98\xba
2174,\xf0\x9f\x8f\xa6
2175,\xf0\x9f\x8e\x91
2176,\xf0\x9f\x93\x93
2177,\xf0\x9f\x8d\x8a
2178,\xf0\x9f\x8c\x9c
2179,\xf0\x9f\x86\x95
2180,\xf0\x9f\xaa\xbb
2181,\xf0\x9f\x9b\xb7
2182,\xf0\x9f\x91\x97
2183,\xf0\x9f\x93\xab
2184,\xf0\x9f\xab\x81
2185,\xf0\x9f\x8e\xa0
2186,\xf0\x9f\x8c\xa4
2187,\xf0\x9f\x99\x81
2188,\xf0\x9f\x93\x80
2189,\xf0\x9f\xa6\xa1
2190,\xf0\x9f\x93\x92
2191,\xf0\x9f\xaa\xb1
2192,\xf0\x9f\x91\xb0
2193,\xf0\x9f\xa5\xbf
2194,\xf0\x9f\xa6\x95
2195,\xf0\x9f\xa7\x8c
2196,\xf0\x9f\x94\x9b
2197,\xf0\x9f\x8c\x81
2198,\xf0\x9f\x9a\x96
2199,\xf0\x9f\xa9\xbc
2200,\xf0\x9f\x8c\xbd
2201,\xf0\x9f\xa4\xa3
2202,\xf0\x9f\x90\x96
2203,\xf0\x9f\xa7\xbd
2204,\xf0\x9f\xa6\x90
2205,\xf0\x9f\x95\xa0
2206,\xf0\x9f\xa5\x9e
2207,\xf0\x9f\x8c\x8b
2208,\xf0\x9f\x8d\xbf
2209,\xf0\x9f\x8f\xb4
2210,\xf0\x9f\xab\xb7
2211,\xf0\x9f\x8c\x83
2212,\xf0\x9f\xa7\xb9
2213,\xf0\x9f\x92\xa8
2214,\xf0\x9f\x8e\xa5
2215,\xf0\x9f\x8f\xbd
2216,\xf0\x9f\x97\x91
2217,\xf0\x9f\x9a\xa7
2218,\xf0\x9f\x90\x80
2219,\xf0\x9f\xaa\x81
2220,\xf0\x9f\x9f\xa0
2221,\xf0\x9f\xaa\x83
2222,\xf0\x9f\xa4\xa8
2223,\xf0\x9f\x91\x95
2224,\xf0\x9f\xa4\xb4
2225,\xf0\x9f\x90\xa1
2226,\xf0\x9f\xab\x9a
2227,\xf0\x9f\x9a\xb3
2228,\xf0\x9f\x8f\x9f
2229,\xf0\x9f\x91\x93
2230,\xf0\x9f\x94\xad
2231,\xf0\x9f\x8d\xa4
2232,\xf0\x9f\x93\x86
2233,\xf0\x9f\x93\xaf
2234,\xf0\x9f\xa6\xa0
2235,\xf0\x9f\x8c\xaa
2236,\xf0\x9f\x8d\xbc
2237,\xf0\x9f\xa5\x96
2238,\xf0\x9f\x8e\x80
2239,\xf0\x9f\xa6\x9c
2240,\xf0\x9f\x91\xbc
2241,\xf0\x9f\xaa\x9b
2242,\xf0\x9f\xa6\x9a
2243,\xf0\x9f\x91\x96
2244,\xf0\x9f\x92\x95
2245,\xf0\x9f\x9a\x9c
2246,\xf0\x9f\x92\x8e
2247,\xf0\x9f\x91\x91
2248,\xf0\x9f\xa6\x8d
2249,\xf0\x9f\x98\xb9
2250,\xf0\x9f\xa5\x87
2251,\xf0\x9f\x9b\xb8
2252,\xf0\x9f\xa6\xab
2253,\xf0\x9f\x87\xb1
2254,\xf0\x9f\xa4\xb3
2255,\xf0\x9f\x9f\xa1
2256,\xf0\x9f\xa5\xb5
2257,\xf0\x9f\xaa\x93
2258,\xf0\x9f\x8d\x9b
2259,\xf0\x9f\x8e\x83
2260,\xf0\x9f\xa5\x9d
2261,\xf0\x9f\x8f\x90
2262,\xf0\x9f\x8c\x89
2263,\xf0\x9f\xa9\xb4
2264,\xf0\x9f\x8d\x83
2265,\xf0\x9f\x96\x8b
2266,\xf0\x9f\xa6\xba
2267,\xf0\x9f\xa5\xb7
2268,\xf0\x9f\xa7\xb3
2269,\xf0\x9f\x92\xa4
2270,\xf0\x9f\x87\xac
2271,\xf0\x9f\x91\x90
2272,\xf0\x9f\x98\xb2
2273,\xf0\x9f\x8c\xba
2274,\xf0\x9f\x8c\x8c
2275,\xf0\x9f\x8f\xb0
2276,\xf0\x9f\xab\xa8
2277,\xf0\x9f\xa5\x94
2278,\xf0\x9f\xa6\xbb
2279,\xf0\x9f\x93\x88
2280,\xf0\x9f\x98\xa0
2281,\xf0\x9f\x94\xb9
2282,\xf0\x9f\x97\xbe
2283,\xf0\x9f\x8d\x98
2284,\xf0\x9f\x8e\xb5
2285,\xf0\x9f\x90\xa9
2286,\xf0\x9f\x8f\x8b
2287,\xf0\x9f\xa7\x9c
2288,\xf0\x9f\x9a\x85
2289,\xf0\x9f\x94\x84
2290,\xf0\x9f\x95\x90
2291,\xf0\x9f\x8d\xb3
2292,\xf0\x9f\x9b\x9c
2293,\xf0\x9f\x8c\xbe
2294,\xf0\x9f\x9b\x8f
2295,\xf0\x9f\xa6\x94
2296,\xf0\x9f\x91\x86
2297,\xf0\x9f\x8c\xac
2298,\xf0\x9f\x8e\x90
2299,\xf0\x9f\x9b\xbc
2300,\xf0\x9f\x8d\xb0
2301,\xf0\x9f\xa4\xa4
2302,\xf0\x9f\x97\x92
2303,\xf0\x9f\x92\x9a
2304,\xf0\x9f\x92\xbe
2305,\xf0\x9f\x90\xb3
2306,\xf0\x9f\x8f\x91
2307,\xf0\x9f\xaa\x88
2308,\xf0\x9f\x8c\x93
2309,\xf0\x9f\xa5\x92
2310,\xf0\x9f\x98\x90
2311,\xf0\x9f\x8d\x9c
2312,\xf0\x9f\x8e\x85
2313,\xf0\x9f\xa7\xb1
2314,\xf0\x9f\x93\x95
2315,\xf0\x9f\x93\xac
2316,\xf0\x9f\x8f\xaa
2317,\xf0\x9f\x94\x95
2318,\xf0\x9f\x93\x94
2319,\xf0\x9f\xa4\x9a
2320,\xf0\x9f\x8f\x9e
2321,\xf0\x9f\x90\xb2
2322,\xf0\x9f\x8f\xae
2323,\xf0\x9f\xa6\xbd
2324,\xf0\x9f\x9a\xb5
2325,\xf0\x9f\xaa\xb4
2326,\xf0\x9f\x94\x8d
2327,\xf0\x9f\x94\x8b
2328,\xf0\x9f\x8c\xb5
2329,\xf0\x9f\x98\x9c
2330,\xf0\x9f\xab\xa5
2331,\xf0\x9f\x9a\x89
2332,\xf0\x9f\xa4\xae
2333,\xf0\x9f\x90\xb0
2334,\xf0\x9f\x96\x8c
2335,\xf0\x9f\x98\x88
2336,\xf0\x9f\x98\x9f
2337,\xf0\x9f\x92\x89
2338,\xf0\x9f\x98\xbd
2339,\xf0\x9f\xab\x91
2340,\xf0\x9f\x95\xb0
2341,\xf0\x9f\x93\x8d
2342,\xf0\x9f\x93\xb8
2343,\xf0\x9f\x97\x9d
2344,\xf0\x9f\xaa\x86
2345,\xf0\x9f\x8e\xa7
2346,\xf0\x9f\x8c\xbc
2347,\xf0\x9f\x8e\x8b
2348,\xf0\x9f\x8d\xb5
2349,\xf0\x9f\x90\xbc
2350,\xf0\x9f\x91\xa3
2351,\xf0\x9f\x91\xa8
2352,\xf0\x9f\x8f\x8f
2353,\xf0\x9f\x97\xbc
2354,\xf0\x9f\x91\xa5
2355,\xf0\x9f\x94\xbc
2356,\xf0\x9f\xaa\x90
2357,\xf0\x9f\x98\x8f
2358,\xf0\x9f\xaa\x9d
2359,\xf0\x9f\xab\xa7
2360,\xf0\x9f\x8c\xaf
2361,\xf0\x9f\x9f\xa8
2362,\xf0\x9f\x8d\x99
2363,\xf0\x9f\xab\x94
2364,\xf0\x9f\x92\xb9
2365,\xf0\x9f\x8e\x9e
2366,\xf0\x9f\x90\x98
2367,\xf0\x9f\x93\x8b
2368,\xe2\x99\xbe
2369,\xe2\x9d\x8c
2370,\xe3\x8a\x99
2371,\xe2\x9d\x8e
2372,\xe2\x99\xa8
2373,\xe2\x86\x97
2374,\xe2\x9a\x95
2375,\xe2\x8f\xaa
2376,\xe2\x8f\xb3
2377,\xe2\x93\x82
2378,\xe2\x98\x81
2379,\xe2\x9b\xb7
2380,\xe2\x9d\x93
2381,\xe2\x8f\xab
2382,\xe2\x8f\xb1
2383,\xe2\x9b\x8f
2384,\xe2\x9c\x9d
2385,\xe2\xac\x86
2386,\xe2\x99\xbb
2387,\xe2\x8f\xa9
2388,\xe2\x86\xaa
2389,\xe2\x9c\x85
2390,\xe2\x98\x98
2391,\xe2\x9e\x96
2392,\xe2\x98\x91
2393,\xe2\x9d\x84
2394,\xe2\x9e\x97
2395,\xe2\x8f\xac
2396,\xe2\x9a\xbe
2397,\xe2\x98\x94
2398,\xe2\x86\x99
2399,\xe2\x98\xa6
2400,\xe2\x97\x80
2401,\xe2\x9d\xa3
2402,\xe2\x9b\xb4
2403,\xe2\x9d\x87
2404,\xe2\x9a\x94
2405,\xe2\x98\xae
2406,\xe2\x99\x92
2407,\xe2\x8f\xad
2408,\xe2\x99\x93
2409,\xe2\x99\x8d
2410,\xe2\x9a\x9b
2411,\xe2\x9b\x84
2412,\xe2\x9b\x88
2413,\xe2\x97\xbe
2414,\xe2\x99\x88
2415,\xe2\x96\xab
2416,\xe2\x96\xaa
2417,\xe2\x99\x8b
2418,\xe2\xad\x90
2419,\xe2\x9a\xa7
2420,\xe2\x9a\x96
2421,\xe2\x97\xbb
2422,\xe2\x9b\xb0
2423,\xe2\x86\x96
2424,\xe2\x98\x9d
2425,\xe2\x9c\xa1
2426,\xe2\x9e\xb0
2427,\xe2\x80\xbc
2428,\xe2\x9b\xb9
2429,\xe2\x9b\x94
2430,\xe2\x8f\xae
2431,\xe3\x80\xb0
2432,\xe2\x99\x8e
2433,\xe2\x8f\xba
2434,\xe2\x98\xb9
2435,\xe2\x9a\xbd
2436,\xe2\x99\x89
2437,\xe2\x9a\x9c
2438,\xe2\x9a\x99
2439,\xe2\x98\x82
2440,\xe2\x86\xa9
2441,\xe2\xac\x87
2442,\xe2\x97\xbc
2443,\xe2\x99\xa3
2444,\xe2\x8c\xa8
2445,\xe2\x8f\xb0
2446,\xe2\x9c\x8c
2447,\xe2\x8f\x8f
2448,\xe2\x9c\xb4
2449,\xe2\x96\xb6
2450,\xe2\x84\xa2
2451,\xe2\x99\xbf
2452,\xe2\x9b\xaa
2453,\xe2\x9c\x96
2454,\xe2\x86\x98
2455,\xe2\x9a\xaa
2456,\xe2\x9b\x8e
2457,\xe2\x9b\xb3
2458,\xe2\x81\x89
2459,\xe2\x8f\xaf
2460,\xe2\x98\xaa
2461,\xe2\x99\xa0
2462,\xe2\x9e\xbf
2463,\xe3\x8a\x97
2464,\xe2\x9b\x93
2465,\xe2\x8c\x9b
2466,\xe2\x9a\xa0
2467,\xe2\x9b\xb1
2468,\xe2\xad\x95
2469,\xe2\x9b\xb8
2470,\xe2\xac\x9c
2471,\xe2\x9a\xb0
2472,\xe2\x9d\x97
2473,\xe2\x99\x8c
2474,\xe2\x9a\xa1
2475,\xe2\x98\xa0
2476,\xe2\x98\x95
2477,\xe2\x9a\xb1
2478,\xe2\x8c\x9a
2479,\xe2\x9d\x95
2480,\xe2\x97\xbd
2481,\xe2\x9c\x94
2482,\xe2\x98\xba
2483,\xe2\x9b\x91
2484,\xe2\x84\xb9
2485,\xe2\x9d\x94
2486,\xe2\x9b\x85
2487,\xe2\x98\x80
2488,\xe2\x9c\x82
2489,\xe2\x98\x84
2490,\xe2\x9a\x92
2491,\xe2\x86\x95
2492,\xe2\x99\x82
2493,\xe2\xac\x85
2494,\xe2\x9a\xab
2495,\xe2\x9b\xba
2496,\xe2\x99\x90
2497,\xe2\x9c\x8d
2498,\xe2\x9d\xa4
2499,\xe2\x9c\x92
2500,\xe2\x9a\x97
2501,\xe2\x98\xa2
2502,\xe2\x99\x8f
2503,\xe2\x9e\x95
2504,\xe2\x98\x8e
2505,\xe2\x9c\x8f
2506,\xe2\x9c\xb3
2507,\xe2\x99\xa6
2508,\xe2\x9b\xa9
2509,\xe2\x9b\xb5
2510,\xe2\x98\xa3
2511,\xe2\xa4\xb5
2512,\xe2\x99\x80
2513,\xe2\x99\x9f
2514,\xe2\x9e\xa1
2515,\xe2\x9b\xb2
2516,\xe2\x8f\xb8
2517,\xe2\x99\x91
2518,\xe2\x9c\x88
2519,\xe2\x98\xaf
2520,\xe2\x9c\xa8
2521,\xe2\xac\x9b
2522,\xe2\x9c\x89
2523,\xe2\xa4\xb4
2524,\xe2\x99\xa5
2525,\xe2\x9c\x8b
2526,\xe2\x99\x8a
2527,\xe2\x9b\xbd
2528,\xe3\x80\xbd
2529,\xe2\x98\xb8
2530,\xe2\x9c\x8a
2531,\xe2\x8f\xb2
2532,\xe2\x86\x94
2533,\xe2\x8f\xb9
2534,\xe2\x9a\x93
2535,\xe2\x98\x83
2536,\xc2\xa9
2537,\xc2\xae
2538,\x23
2539,\x2a
2540,\x30
2541,\x39
2542,\x37
2543,\x32
2544,\x31
2545,\x35
2546,\x38
2547,\x33
2548,\x34
2549,\x36
